pipeline_id,source_group,sweep_id,msg_len_bytes,network_delay_ms,packet_loss_pct,cpu_stress_level,N_RAW,P_NOISE,QBER_MAX,SAMPLE_FRAC,LINDBLAD_STEPS,LINDBLAD_TAU,LINDBLAD_GAMMA,success_rate,effective_total_ms_p50,effective_total_ms_p95,wall_clock_total_ms_p50,wall_clock_total_ms_p95,throughput_bytes_per_sec_p50,throughput_bits_per_sec_p50,qber_p50,entropy_score,randomness_score,avalanche_score,leakage_score,attack_score,robustness_score,security_score,latency_ms,throughput_bps,condition_group_id,split,decision_profile,feature_security_priority,feature_latency_priority,feature_throughput_priority,feature_robustness_priority,qkd_headroom,qkd_noise_ratio,qkd_raw_cost_log2,qkd_risk_proxy,lindblad_on,lindblad_intensity,network_stress,payload_pressure_log2,system_stress,is_qkd_pipeline,is_lindblad_pipeline
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,128,60.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,2398.073725,2534.5004824,1978.073725,2114.5004824,53.3761738288509,427.0093906308072,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,2398.073725,427.0093906308072,dbadef5249ff0ea5,val,SECURE,1.0,0.2,0.2,1.0,0.08,0.0,10.0,0.0,0,0.0,60.0,7.0,1.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,128,60.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1939.923541,1954.4871286,1519.923541,1534.4871286,65.98198191564705,527.8558553251764,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1939.923541,527.8558553251764,fb0d4ab87127402d,train,FAST,0.2,1.0,0.7,0.7,0.08,0.0,10.0,0.0,0,0.0,80.0,7.0,1.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,128,60.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1939.923541,1954.4871286,1519.923541,1534.4871286,65.98198191564705,527.8558553251764,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1939.923541,527.8558553251764,fb0d4ab87127402d,train,BALANCED,0.65,0.65,0.5,0.8,0.08,0.0,10.0,0.0,0,0.0,80.0,7.0,1.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,128,60.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1939.923541,1954.4871286,1519.923541,1534.4871286,65.98198191564705,527.8558553251764,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1939.923541,527.8558553251764,fb0d4ab87127402d,train,SECURE,1.0,0.2,0.2,1.0,0.08,0.0,10.0,0.0,0,0.0,80.0,7.0,1.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,128,60.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,2431.854159,2459.2584588,2011.854159,2039.2584588,52.63473532172453,421.0778825737963,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,2431.854159,421.0778825737963,5ef9d77c6d7eeba2,train,FAST,0.2,1.0,0.7,0.7,0.08,0.0,10.0,0.0,0,0.0,80.0,7.0,2.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,128,60.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,2431.854159,2459.2584588,2011.854159,2039.2584588,52.63473532172453,421.0778825737963,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,2431.854159,421.0778825737963,5ef9d77c6d7eeba2,train,BALANCED,0.65,0.65,0.5,0.8,0.08,0.0,10.0,0.0,0,0.0,80.0,7.0,2.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,128,60.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,2431.854159,2459.2584588,2011.854159,2039.2584588,52.63473532172453,421.0778825737963,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,2431.854159,421.0778825737963,5ef9d77c6d7eeba2,train,SECURE,1.0,0.2,0.2,1.0,0.08,0.0,10.0,0.0,0,0.0,80.0,7.0,2.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.0,0.06,0.1,0,0.01,0.15,1.0,1487.921385,1530.9177834000002,1487.921385,1530.9177834000002,688.2084028921998,5505.667223137599,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1487.921385,5505.667223137599,07d8fd65ce198650,train,FAST,0.2,1.0,0.7,0.7,0.06,0.0,10.0,0.0,0,0.0,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.0,0.06,0.1,0,0.01,0.15,1.0,1487.921385,1530.9177834000002,1487.921385,1530.9177834000002,688.2084028921998,5505.667223137599,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1487.921385,5505.667223137599,07d8fd65ce198650,train,BALANCED,0.65,0.65,0.5,0.8,0.06,0.0,10.0,0.0,0,0.0,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.0,0.06,0.1,0,0.01,0.15,1.0,1487.921385,1530.9177834000002,1487.921385,1530.9177834000002,688.2084028921998,5505.667223137599,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1487.921385,5505.667223137599,07d8fd65ce198650,train,SECURE,1.0,0.2,0.2,1.0,0.06,0.0,10.0,0.0,0,0.0,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.005,0.15,1.0,1506.426754,1708.9295178999998,1506.426754,1708.9295178999998,679.7542577367157,5438.034061893725,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1506.426754,5438.034061893725,99375ddba7c1857a,train,FAST,0.2,1.0,0.7,0.7,0.08,0.0,10.0,0.0,0,0.0,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.005,0.15,1.0,1506.426754,1708.9295178999998,1506.426754,1708.9295178999998,679.7542577367157,5438.034061893725,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1506.426754,5438.034061893725,99375ddba7c1857a,train,BALANCED,0.65,0.65,0.5,0.8,0.08,0.0,10.0,0.0,0,0.0,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.005,0.15,1.0,1506.426754,1708.9295178999998,1506.426754,1708.9295178999998,679.7542577367157,5438.034061893725,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1506.426754,5438.034061893725,99375ddba7c1857a,train,SECURE,1.0,0.2,0.2,1.0,0.08,0.0,10.0,0.0,0,0.0,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1502.647537,1565.2454656,1502.647537,1565.2454656,681.463866133499,5451.710929067992,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1502.647537,5451.710929067992,6f6c8b45ec93f476,train,FAST,0.2,1.0,0.7,0.7,0.08,0.0,10.0,0.0,0,0.0,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1502.647537,1565.2454656,1502.647537,1565.2454656,681.463866133499,5451.710929067992,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1502.647537,5451.710929067992,6f6c8b45ec93f476,train,BALANCED,0.65,0.65,0.5,0.8,0.08,0.0,10.0,0.0,0,0.0,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1502.647537,1565.2454656,1502.647537,1565.2454656,681.463866133499,5451.710929067992,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1502.647537,5451.710929067992,6f6c8b45ec93f476,train,SECURE,1.0,0.2,0.2,1.0,0.08,0.0,10.0,0.0,0,0.0,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,4,0.005,0.15,1.0,1524.942769,1615.5838111,1524.942769,1615.5838111,671.5006102632302,5372.004882105842,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1524.942769,5372.004882105842,2432916861329049,val,FAST,0.2,1.0,0.7,0.7,0.08,0.0,10.0,0.0,1,0.003,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,4,0.005,0.15,1.0,1524.942769,1615.5838111,1524.942769,1615.5838111,671.5006102632302,5372.004882105842,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1524.942769,5372.004882105842,2432916861329049,val,BALANCED,0.65,0.65,0.5,0.8,0.08,0.0,10.0,0.0,1,0.003,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,4,0.005,0.15,1.0,1524.942769,1615.5838111,1524.942769,1615.5838111,671.5006102632302,5372.004882105842,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1524.942769,5372.004882105842,2432916861329049,val,SECURE,1.0,0.2,0.2,1.0,0.08,0.0,10.0,0.0,1,0.003,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,4,0.01,0.15,1.0,1512.103407,1601.6598302999998,1512.103407,1601.6598302999998,677.2023627878779,5417.618902303023,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1512.103407,5417.618902303023,919847161c2ccca6,train,FAST,0.2,1.0,0.7,0.7,0.08,0.0,10.0,0.0,1,0.006,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,4,0.01,0.15,1.0,1512.103407,1601.6598302999998,1512.103407,1601.6598302999998,677.2023627878779,5417.618902303023,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1512.103407,5417.618902303023,919847161c2ccca6,train,BALANCED,0.65,0.65,0.5,0.8,0.08,0.0,10.0,0.0,1,0.006,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,4,0.01,0.15,1.0,1512.103407,1601.6598302999998,1512.103407,1601.6598302999998,677.2023627878779,5417.618902303023,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1512.103407,5417.618902303023,919847161c2ccca6,train,SECURE,1.0,0.2,0.2,1.0,0.08,0.0,10.0,0.0,1,0.006,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,8,0.005,0.15,1.0,1693.94633,1724.6189285,1693.94633,1724.6189285,604.5055748608045,4836.044598886436,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1693.94633,4836.044598886436,033a15b88c5626ec,train,FAST,0.2,1.0,0.7,0.7,0.08,0.0,10.0,0.0,1,0.006,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,8,0.005,0.15,1.0,1693.94633,1724.6189285,1693.94633,1724.6189285,604.5055748608045,4836.044598886436,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1693.94633,4836.044598886436,033a15b88c5626ec,train,BALANCED,0.65,0.65,0.5,0.8,0.08,0.0,10.0,0.0,1,0.006,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,8,0.005,0.15,1.0,1693.94633,1724.6189285,1693.94633,1724.6189285,604.5055748608045,4836.044598886436,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1693.94633,4836.044598886436,033a15b88c5626ec,train,SECURE,1.0,0.2,0.2,1.0,0.08,0.0,10.0,0.0,1,0.006,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,8,0.01,0.15,1.0,1562.999495,1632.2145116,1562.999495,1632.2145116,655.1505635643216,5241.204508514573,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1562.999495,5241.204508514573,0b4f707926e27c34,train,FAST,0.2,1.0,0.7,0.7,0.08,0.0,10.0,0.0,1,0.012,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,8,0.01,0.15,1.0,1562.999495,1632.2145116,1562.999495,1632.2145116,655.1505635643216,5241.204508514573,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1562.999495,5241.204508514573,0b4f707926e27c34,train,BALANCED,0.65,0.65,0.5,0.8,0.08,0.0,10.0,0.0,1,0.012,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,8,0.01,0.15,1.0,1562.999495,1632.2145116,1562.999495,1632.2145116,655.1505635643216,5241.204508514573,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1562.999495,5241.204508514573,0b4f707926e27c34,train,SECURE,1.0,0.2,0.2,1.0,0.08,0.0,10.0,0.0,1,0.012,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.02,0.06,0.1,0,0.01,0.15,1.0,1498.81925,1518.4935875,1498.81925,1518.4935875,683.2044624460221,5465.635699568177,0.0384615384615384,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1498.81925,5465.635699568177,b0f6d1cb044c1bda,train,FAST,0.2,1.0,0.7,0.7,0.039999999999999994,0.33333333333333337,10.0,0.2,0,0.0,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.02,0.06,0.1,0,0.01,0.15,1.0,1498.81925,1518.4935875,1498.81925,1518.4935875,683.2044624460221,5465.635699568177,0.0384615384615384,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1498.81925,5465.635699568177,b0f6d1cb044c1bda,train,BALANCED,0.65,0.65,0.5,0.8,0.039999999999999994,0.33333333333333337,10.0,0.2,0,0.0,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.02,0.06,0.1,0,0.01,0.15,1.0,1498.81925,1518.4935875,1498.81925,1518.4935875,683.2044624460221,5465.635699568177,0.0384615384615384,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1498.81925,5465.635699568177,b0f6d1cb044c1bda,train,SECURE,1.0,0.2,0.2,1.0,0.039999999999999994,0.33333333333333337,10.0,0.2,0,0.0,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.02,0.08,0.1,0,0.01,0.15,1.0,1612.081612,1628.1794827,1612.081612,1628.1794827,635.2035730558285,5081.628584446628,0.0188679245283018,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1612.081612,5081.628584446628,90300ca6639ff1a4,val,FAST,0.2,1.0,0.7,0.7,0.06,0.25,10.0,0.2,0,0.0,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.02,0.08,0.1,0,0.01,0.15,1.0,1612.081612,1628.1794827,1612.081612,1628.1794827,635.2035730558285,5081.628584446628,0.0188679245283018,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1612.081612,5081.628584446628,90300ca6639ff1a4,val,BALANCED,0.65,0.65,0.5,0.8,0.06,0.25,10.0,0.2,0,0.0,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.02,0.08,0.1,0,0.01,0.15,1.0,1612.081612,1628.1794827,1612.081612,1628.1794827,635.2035730558285,5081.628584446628,0.0188679245283018,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1612.081612,5081.628584446628,90300ca6639ff1a4,val,SECURE,1.0,0.2,0.2,1.0,0.06,0.25,10.0,0.2,0,0.0,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.04,0.06,0.1,0,0.01,0.15,1.0,1494.227346,1529.4567687,1494.227346,1529.4567687,685.3040153101307,5482.432122481046,0.02,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1494.227346,5482.432122481046,424163238a693cc9,train,FAST,0.2,1.0,0.7,0.7,0.019999999999999997,0.6666666666666667,10.0,0.4,0,0.0,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.04,0.06,0.1,0,0.01,0.15,1.0,1494.227346,1529.4567687,1494.227346,1529.4567687,685.3040153101307,5482.432122481046,0.02,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1494.227346,5482.432122481046,424163238a693cc9,train,BALANCED,0.65,0.65,0.5,0.8,0.019999999999999997,0.6666666666666667,10.0,0.4,0,0.0,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.04,0.06,0.1,0,0.01,0.15,1.0,1494.227346,1529.4567687,1494.227346,1529.4567687,685.3040153101307,5482.432122481046,0.02,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1494.227346,5482.432122481046,424163238a693cc9,train,SECURE,1.0,0.2,0.2,1.0,0.019999999999999997,0.6666666666666667,10.0,0.4,0,0.0,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.04,0.08,0.1,0,0.01,0.15,1.0,1529.567925,1686.3364067999998,1529.567925,1686.3364067999998,669.4701054220916,5355.760843376733,0.04,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1529.567925,5355.760843376733,379100535d12afec,test,FAST,0.2,1.0,0.7,0.7,0.04,0.5,10.0,0.4,0,0.0,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.04,0.08,0.1,0,0.01,0.15,1.0,1529.567925,1686.3364067999998,1529.567925,1686.3364067999998,669.4701054220916,5355.760843376733,0.04,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1529.567925,5355.760843376733,379100535d12afec,test,BALANCED,0.65,0.65,0.5,0.8,0.04,0.5,10.0,0.4,0,0.0,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.04,0.08,0.1,0,0.01,0.15,1.0,1529.567925,1686.3364067999998,1529.567925,1686.3364067999998,669.4701054220916,5355.760843376733,0.04,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1529.567925,5355.760843376733,379100535d12afec,test,SECURE,1.0,0.2,0.2,1.0,0.04,0.5,10.0,0.4,0,0.0,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.0,0.06,0.1,0,0.01,0.15,1.0,1530.423823,1629.1324399,1530.423823,1629.1324399,669.0957005574527,5352.7656044596215,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1530.423823,5352.7656044596215,f38641f35f26e923,train,FAST,0.2,1.0,0.7,0.7,0.06,0.0,12.0,0.0,0,0.0,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.0,0.06,0.1,0,0.01,0.15,1.0,1530.423823,1629.1324399,1530.423823,1629.1324399,669.0957005574527,5352.7656044596215,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1530.423823,5352.7656044596215,f38641f35f26e923,train,BALANCED,0.65,0.65,0.5,0.8,0.06,0.0,12.0,0.0,0,0.0,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.0,0.06,0.1,0,0.01,0.15,1.0,1530.423823,1629.1324399,1530.423823,1629.1324399,669.0957005574527,5352.7656044596215,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1530.423823,5352.7656044596215,f38641f35f26e923,train,SECURE,1.0,0.2,0.2,1.0,0.06,0.0,12.0,0.0,0,0.0,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.0,0.08,0.1,0,0.01,0.15,1.0,1601.199772,1619.9916145,1601.199772,1619.9916145,639.5204507935691,5116.163606348553,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1601.199772,5116.163606348553,00cb862b5aa5bb7a,train,FAST,0.2,1.0,0.7,0.7,0.08,0.0,12.0,0.0,0,0.0,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.0,0.08,0.1,0,0.01,0.15,1.0,1601.199772,1619.9916145,1601.199772,1619.9916145,639.5204507935691,5116.163606348553,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1601.199772,5116.163606348553,00cb862b5aa5bb7a,train,BALANCED,0.65,0.65,0.5,0.8,0.08,0.0,12.0,0.0,0,0.0,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.0,0.08,0.1,0,0.01,0.15,1.0,1601.199772,1619.9916145,1601.199772,1619.9916145,639.5204507935691,5116.163606348553,0.0,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1601.199772,5116.163606348553,00cb862b5aa5bb7a,train,SECURE,1.0,0.2,0.2,1.0,0.08,0.0,12.0,0.0,0,0.0,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.02,0.06,0.1,0,0.01,0.15,1.0,1517.497286,1520.452751,1517.497286,1520.452751,674.7952760424245,5398.362208339396,0.0241545893719806,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1517.497286,5398.362208339396,c18f06d8698d4785,test,FAST,0.2,1.0,0.7,0.7,0.039999999999999994,0.33333333333333337,12.0,0.24,0,0.0,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.02,0.06,0.1,0,0.01,0.15,1.0,1517.497286,1520.452751,1517.497286,1520.452751,674.7952760424245,5398.362208339396,0.0241545893719806,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1517.497286,5398.362208339396,c18f06d8698d4785,test,BALANCED,0.65,0.65,0.5,0.8,0.039999999999999994,0.33333333333333337,12.0,0.24,0,0.0,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.02,0.06,0.1,0,0.01,0.15,1.0,1517.497286,1520.452751,1517.497286,1520.452751,674.7952760424245,5398.362208339396,0.0241545893719806,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1517.497286,5398.362208339396,c18f06d8698d4785,test,SECURE,1.0,0.2,0.2,1.0,0.039999999999999994,0.33333333333333337,12.0,0.24,0,0.0,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.02,0.08,0.1,0,0.01,0.15,1.0,1595.746625,1673.0874581,1595.746625,1673.0874581,641.705884854997,5133.647078839976,0.0145631067961165,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1595.746625,5133.647078839976,6fb3a6e5b90ba5b6,train,FAST,0.2,1.0,0.7,0.7,0.06,0.25,12.0,0.24,0,0.0,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.02,0.08,0.1,0,0.01,0.15,1.0,1595.746625,1673.0874581,1595.746625,1673.0874581,641.705884854997,5133.647078839976,0.0145631067961165,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1595.746625,5133.647078839976,6fb3a6e5b90ba5b6,train,BALANCED,0.65,0.65,0.5,0.8,0.06,0.25,12.0,0.24,0,0.0,0.0,10.0,0.0,1,1
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,4096,0.02,0.08,0.1,0,0.01,0.15,1.0,1595.746625,1673.0874581,1595.746625,1673.0874581,641.705884854997,5133.647078839976,0.0145631067961165,0.8808829749407642,0.75,0.977611400462963,0.0394845917860586,0.8,0.9551282051282052,0.6950157824182576,1595.746625,5133.647078839976,6fb3a6e5b90ba5b6,train,SECURE,1.0,0.2,0.2,1.0,0.06,0.25,12.0,0.24,0,0.0,0.0,10.0,0.0,1,1
