condition_group_id,decision_profile,feature_security_priority,feature_latency_priority,feature_throughput_priority,feature_robustness_priority,msg_len_bytes,network_delay_ms,packet_loss_pct,cpu_stress_level,N_RAW,P_NOISE,QBER_MAX,SAMPLE_FRAC,LINDBLAD_STEPS,LINDBLAD_TAU,LINDBLAD_GAMMA,sweep_id,oracle_best_pipeline,oracle_best_utility,oracle_margin_to_second,oracle_best_security_score,oracle_best_latency_ms,oracle_best_throughput_bps,oracle_best_success_rate,split
76981e84664fd497,FAST,0.2,1.0,0.7,0.7,128,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P2_PQC_MLDSA_LINDBLAD,0.9397479198365172,0.0819510713647002,0.6654206107744375,1534.030757,667.5224700204626,1.0,val
76981e84664fd497,BALANCED,0.65,0.65,0.5,0.8,128,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P2_PQC_MLDSA_LINDBLAD,0.8682822276396385,0.0760842151060272,0.6654206107744375,1534.030757,667.5224700204626,1.0,val
76981e84664fd497,SECURE,1.0,0.2,0.2,1.0,128,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,B2_MINIMAL_PQC,0.8017988887313592,0.0074181843105014,0.7369062176908723,1625.911022,629.8007616310999,1.0,val
99375ddba7c1857a,FAST,0.2,1.0,0.7,0.7,1024,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.005,0.15,focused,P2_PQC_MLDSA_LINDBLAD,0.9665420610774438,0.0168001572738755,0.6654206107744375,1527.459216,5363.154651979919,1.0,val
99375ddba7c1857a,BALANCED,0.65,0.65,0.5,0.8,1024,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.005,0.15,focused,P2_PQC_MLDSA_LINDBLAD,0.8828972137710531,0.002280376997354,0.6654206107744375,1527.459216,5363.154651979919,1.0,val
99375ddba7c1857a,SECURE,1.0,0.2,0.2,1.0,1024,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.005,0.15,focused,P4_HYBRID_QKD_LINDBLAD,0.8116441180055721,0.0048463065975875,0.692631391202081,1532.248695,5346.390587071115,1.0,val
9940ad1e4317e73e,FAST,0.2,1.0,0.7,0.7,1024,0.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P1_PQC_MLDSA,0.969963053374998,0.1878378099669267,0.6996305337499806,1597.544688,5127.869074044957,1.0,val
9940ad1e4317e73e,BALANCED,0.65,0.65,0.5,0.8,1024,0.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P1_PQC_MLDSA,0.8948706868124932,0.0943076396765645,0.6996305337499806,1597.544688,5127.869074044957,1.0,val
9940ad1e4317e73e,SECURE,1.0,0.2,0.2,1.0,1024,0.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P1_PQC_MLDSA,0.8197783202499884,0.0127728049897671,0.6996305337499806,1597.544688,5127.869074044957,1.0,val
9b4b726b701fb255,FAST,0.2,1.0,0.7,0.7,128,30.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P1_PQC_MLDSA,0.969963053374998,0.2271833874819646,0.6996305337499806,1694.198834,604.4154791337792,1.0,val
9b4b726b701fb255,BALANCED,0.65,0.65,0.5,0.8,128,30.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P1_PQC_MLDSA,0.8948706868124932,0.1388278463266978,0.6996305337499806,1694.198834,604.4154791337792,1.0,val
9b4b726b701fb255,SECURE,1.0,0.2,0.2,1.0,128,30.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P1_PQC_MLDSA,0.8197783202499884,0.0496588676737175,0.6996305337499806,1694.198834,604.4154791337792,1.0,val
ac63ace8f5e5a942,FAST,0.2,1.0,0.7,0.7,1024,30.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P1_PQC_MLDSA,0.969963053374998,0.0540577216967181,0.6996305337499806,1707.846814,4796.683129216529,1.0,val
ac63ace8f5e5a942,BALANCED,0.65,0.65,0.5,0.8,1024,30.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P1_PQC_MLDSA,0.8948706868124932,0.0335063468522858,0.6996305337499806,1707.846814,4796.683129216529,1.0,val
ac63ace8f5e5a942,SECURE,1.0,0.2,0.2,1.0,1024,30.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P1_PQC_MLDSA,0.8197783202499884,0.0126686908484765,0.6996305337499806,1707.846814,4796.683129216529,1.0,val
b0f6d1cb044c1bda,FAST,0.2,1.0,0.7,0.7,1024,0.0,0.0,0,1024,0.02,0.06,0.1,0,0.01,0.15,focused,P4_HYBRID_QKD_LINDBLAD,0.969263139120208,0.0442054373228205,0.692631391202081,1546.52656,5297.031562134956,1.0,val
b0f6d1cb044c1bda,BALANCED,0.65,0.65,0.5,0.8,1024,0.0,0.0,0,1024,0.02,0.06,0.1,0,0.01,0.15,focused,P4_HYBRID_QKD_LINDBLAD,0.8924209869207282,0.0134712953696227,0.692631391202081,1546.52656,5297.031562134956,1.0,val
b0f6d1cb044c1bda,SECURE,1.0,0.2,0.2,1.0,1024,0.0,0.0,0,1024,0.02,0.06,0.1,0,0.01,0.15,focused,A6_FULL_HARDENED,0.8331475198642652,0.0056876308071088,0.7382709434770276,1556.692993,5262.437768292826,1.0,val
c8412e9a9d3f68d8,FAST,0.2,1.0,0.7,0.7,1024,30.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P2_PQC_MLDSA_LINDBLAD,0.9665420610774438,0.0192707296635505,0.6654206107744375,1839.422918,4453.570693197159,1.0,val
c8412e9a9d3f68d8,BALANCED,0.65,0.65,0.5,0.8,1024,30.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,B2_MINIMAL_PQC,0.891880686464235,0.0089834726931818,0.7369062176908723,1851.230134,4425.165650420425,1.0,val
c8412e9a9d3f68d8,SECURE,1.0,0.2,0.2,1.0,1024,30.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,B2_MINIMAL_PQC,0.8367982340386666,0.0240372876512704,0.7369062176908723,1851.230134,4425.165650420425,1.0,val
d4993d86913198bf,FAST,0.2,1.0,0.7,0.7,128,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,B2_MINIMAL_PQC,0.9736906217690872,0.0457010582978681,0.7369062176908723,1627.000039,629.379210481998,1.0,val
d4993d86913198bf,BALANCED,0.65,0.65,0.5,0.8,128,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,B2_MINIMAL_PQC,0.9079171761918052,0.0352940235621153,0.7369062176908723,1627.000039,629.379210481998,1.0,val
d4993d86913198bf,SECURE,1.0,0.2,0.2,1.0,128,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,B2_MINIMAL_PQC,0.8421437306145234,0.0111181801897151,0.7369062176908723,1627.000039,629.379210481998,1.0,val
e35798b7d3ec8d5e,FAST,0.2,1.0,0.7,0.7,128,0.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P3_HYBRID_QKD,0.5376825897344967,0.0412021518171449,0.696527274651261,1662.378186,615.9849838164323,1.0,val
e35798b7d3ec8d5e,BALANCED,0.65,0.65,0.5,0.8,128,0.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P3_HYBRID_QKD,0.6581085563952808,0.0498817835165433,0.696527274651261,1662.378186,615.9849838164323,1.0,val
e35798b7d3ec8d5e,SECURE,1.0,0.2,0.2,1.0,128,0.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P3_HYBRID_QKD,0.7393577015465364,0.0072199050064479,0.696527274651261,1662.378186,615.9849838164323,1.0,val
fb0d4ab87127402d,FAST,0.2,1.0,0.7,0.7,128,60.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P1_PQC_MLDSA,0.969963053374998,0.1695775141937275,0.6996305337499806,1912.990148,535.2876495838598,1.0,val
fb0d4ab87127402d,BALANCED,0.65,0.65,0.5,0.8,128,60.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P1_PQC_MLDSA,0.8948706868124932,0.1119450513706754,0.6996305337499806,1912.990148,535.2876495838598,1.0,val
fb0d4ab87127402d,SECURE,1.0,0.2,0.2,1.0,128,60.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P1_PQC_MLDSA,0.8197783202499884,0.0244059380222518,0.6996305337499806,1912.990148,535.2876495838598,1.0,val
1483df6d73980ab4,FAST,0.2,1.0,0.7,0.7,1024,60.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P1_PQC_MLDSA,0.969963053374998,0.0659707254563897,0.6996305337499806,2025.94494,4043.545230799806,1.0,test
