pipeline_id,source_group,sweep_id,msg_len_bytes,network_delay_ms,packet_loss_pct,cpu_stress_level,N_RAW,P_NOISE,QBER_MAX,SAMPLE_FRAC,LINDBLAD_STEPS,LINDBLAD_TAU,LINDBLAD_GAMMA,success_rate,effective_total_ms_p50,effective_total_ms_p95,wall_clock_total_ms_p50,wall_clock_total_ms_p95,throughput_bytes_per_sec_p50,throughput_bits_per_sec_p50,qber_p50,entropy_score,randomness_score,avalanche_score,leakage_score,attack_score,robustness_score,security_score,latency_ms,throughput_bps,condition_group_id
A6_FULL_HARDENED,ablation_variant,focused,1024,0.0,0.0,0,1024,0.04,0.06,0.1,0,0.01,0.15,1.0,1643.36374,1743.0888196,1643.36374,1743.0888196,623.1122027798909,4984.897622239128,0.0392156862745098,0.8845100863109849,0.75,0.990552105591168,0.0303030303030302,1.0,1.0,0.7382709434770276,1643.36374,4984.897622239128,424163238a693cc9
A6_FULL_HARDENED,ablation_variant,focused,1024,0.0,0.0,0,1024,0.04,0.08,0.1,0,0.01,0.15,1.0,1567.76434,1568.210974,1567.76434,1568.210974,653.1593900139353,5225.2751201114825,0.0555555555555555,0.8845100863109849,0.75,0.990552105591168,0.0303030303030302,1.0,1.0,0.7382709434770276,1567.76434,5225.2751201114825,379100535d12afec
A6_FULL_HARDENED,ablation_variant,focused,1024,0.0,0.0,0,4096,0.0,0.06,0.1,0,0.01,0.15,1.0,1698.729879,1807.4792712,1698.729879,1807.4792712,602.8033136161727,4822.426508929381,0.0,0.8845100863109849,0.75,0.990552105591168,0.0303030303030302,1.0,1.0,0.7382709434770276,1698.729879,4822.426508929381,f38641f35f26e923
A6_FULL_HARDENED,ablation_variant,focused,1024,0.0,0.0,0,4096,0.0,0.08,0.1,0,0.01,0.15,1.0,1539.542674,1554.5921149,1539.542674,1554.5921149,665.1325859902731,5321.060687922185,0.0,0.8845100863109849,0.75,0.990552105591168,0.0303030303030302,1.0,1.0,0.7382709434770276,1539.542674,5321.060687922185,00cb862b5aa5bb7a
A6_FULL_HARDENED,ablation_variant,focused,1024,0.0,0.0,0,4096,0.02,0.06,0.1,0,0.01,0.15,1.0,1573.478365,1607.2661776,1573.478365,1607.2661776,650.7874672938385,5206.299738350708,0.0147058823529411,0.8845100863109849,0.75,0.990552105591168,0.0303030303030302,1.0,1.0,0.7382709434770276,1573.478365,5206.299738350708,c18f06d8698d4785
A6_FULL_HARDENED,ablation_variant,focused,1024,0.0,0.0,0,4096,0.02,0.08,0.1,0,0.01,0.15,1.0,1602.695778,1705.2132606,1602.695778,1705.2132606,638.9235025488412,5111.388020390729,0.0146341463414634,0.8845100863109849,0.75,0.990552105591168,0.0303030303030302,1.0,1.0,0.7382709434770276,1602.695778,5111.388020390729,6fb3a6e5b90ba5b6
A6_FULL_HARDENED,ablation_variant,focused,1024,0.0,0.0,0,4096,0.04,0.06,0.1,0,0.01,0.15,1.0,1603.219179,1618.862628,1603.219179,1618.862628,638.7149139762131,5109.719311809705,0.0439024390243902,0.8845100863109849,0.75,0.990552105591168,0.0303030303030302,1.0,1.0,0.7382709434770276,1603.219179,5109.719311809705,4e30fff09dc57e1a
A6_FULL_HARDENED,ablation_variant,focused,1024,0.0,0.0,0,4096,0.04,0.08,0.1,0,0.01,0.15,1.0,1649.339773,1687.054057,1649.339773,1687.054057,620.8544878157135,4966.835902525708,0.0394088669950738,0.8845100863109849,0.75,0.990552105591168,0.0303030303030302,1.0,1.0,0.7382709434770276,1649.339773,4966.835902525708,faca7fc347983534
A7_PQC_AUTH_NO_REPLAY,ablation_variant,focused,128,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1517.749083,1647.4530528,1517.749083,1647.4530528,84.33541580337756,674.6833264270205,,0.7867247137391419,0.75,0.994767183048433,0.0432432432432432,0.8,1.0,0.6770449045406991,1517.749083,674.6833264270205,a31cc1c3f8f01e7d
A7_PQC_AUTH_NO_REPLAY,ablation_variant,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1532.957312,1542.2419837999998,1532.957312,1542.2419837999998,667.9898989907424,5343.919191925939,,0.7867247137391419,0.75,0.994767183048433,0.0432432432432432,0.8,1.0,0.6770449045406991,1532.957312,5343.919191925939,6f6c8b45ec93f476
A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,ablation_variant,focused,128,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1547.256934,1615.5899002,1547.256934,1615.5899002,82.72704887422401,661.8163909937921,0.0,0.8974662324939768,0.75,0.9741030092592592,0.0432479054717656,0.8,1.0,0.7016315906067363,1547.256934,661.8163909937921,a31cc1c3f8f01e7d
A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,ablation_variant,focused,1024,0.0,0.0,0,1024,0.0,0.06,0.1,0,0.01,0.15,1.0,1557.612609,1575.4928712,1557.612609,1575.4928712,657.4163524892216,5259.330819913773,0.0,0.8974662324939768,0.75,0.9741030092592592,0.0432479054717656,0.8,1.0,0.7016315906067363,1557.612609,5259.330819913773,07d8fd65ce198650
A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,ablation_variant,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.005,0.15,1.0,1717.398895,1803.7422949,1717.398895,1803.7422949,596.2505292050977,4770.004233640781,0.0,0.8974662324939768,0.75,0.9741030092592592,0.0432479054717656,0.8,1.0,0.7016315906067363,1717.398895,4770.004233640781,99375ddba7c1857a
A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,ablation_variant,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1569.812211,1647.4510107,1569.812211,1647.4510107,652.3073223820146,5218.458579056117,0.0,0.8974662324939768,0.75,0.9741030092592592,0.0432479054717656,0.8,1.0,0.7016315906067363,1569.812211,5218.458579056117,6f6c8b45ec93f476
A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,ablation_variant,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,4,0.005,0.15,1.0,1505.672035,1521.3685192,1505.672035,1521.3685192,680.0949849613166,5440.759879690533,0.0,0.8974662324939768,0.75,0.9741030092592592,0.0432479054717656,0.8,1.0,0.7016315906067363,1505.672035,5440.759879690533,2432916861329049
A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,ablation_variant,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,4,0.01,0.15,1.0,1535.882569,1695.0697279,1535.882569,1695.0697279,666.7176388795907,5333.741111036726,0.0,0.8974662324939768,0.75,0.9741030092592592,0.0432479054717656,0.8,1.0,0.7016315906067363,1535.882569,5333.741111036726,919847161c2ccca6
A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,ablation_variant,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,8,0.005,0.15,1.0,1528.00326,1568.2824486,1528.00326,1568.2824486,670.15563828051,5361.24510624408,0.0,0.8974662324939768,0.75,0.9741030092592592,0.0432479054717656,0.8,1.0,0.7016315906067363,1528.00326,5361.24510624408,033a15b88c5626ec
A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,ablation_variant,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,8,0.01,0.15,1.0,1552.059598,1567.8474349,1552.059598,1567.8474349,659.768478813273,5278.147830506184,0.0,0.8974662324939768,0.75,0.9741030092592592,0.0432479054717656,0.8,1.0,0.7016315906067363,1552.059598,5278.147830506184,0b4f707926e27c34
A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,ablation_variant,focused,1024,0.0,0.0,0,1024,0.02,0.06,0.1,0,0.01,0.15,1.0,1584.376506,1679.3845137,1584.376506,1679.3845137,646.311022741207,5170.488181929656,0.0185185185185185,0.8974662324939768,0.75,0.9741030092592592,0.0432479054717656,0.8,1.0,0.7016315906067363,1584.376506,5170.488181929656,b0f6d1cb044c1bda
A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,ablation_variant,focused,1024,0.0,0.0,0,1024,0.02,0.08,0.1,0,0.01,0.15,1.0,1594.457152,1690.6856101,1594.457152,1690.6856101,642.2248466918978,5137.798773535183,0.0,0.8974662324939768,0.75,0.9741030092592592,0.0432479054717656,0.8,1.0,0.7016315906067363,1594.457152,5137.798773535183,90300ca6639ff1a4
A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,ablation_variant,focused,1024,0.0,0.0,0,1024,0.04,0.06,0.1,0,0.01,0.15,1.0,1653.612006,1685.7469164,1653.612006,1685.7469164,619.2504627956844,4954.003702365475,0.0384615384615384,0.8974662324939768,0.75,0.9741030092592592,0.0432479054717656,0.8,1.0,0.7016315906067363,1653.612006,4954.003702365475,424163238a693cc9
A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,ablation_variant,focused,1024,0.0,0.0,0,1024,0.04,0.08,0.1,0,0.01,0.15,1.0,1541.886387,1551.6610503,1541.886387,1551.6610503,664.1215647492451,5312.9725179939605,0.0192307692307692,0.8974662324939768,0.75,0.9741030092592592,0.0432479054717656,0.8,1.0,0.7016315906067363,1541.886387,5312.9725179939605,379100535d12afec
A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,ablation_variant,focused,1024,0.0,0.0,0,4096,0.0,0.06,0.1,0,0.01,0.15,1.0,1572.964008,1676.0710194,1572.964008,1676.0710194,651.0002738727636,5208.002190982109,0.0,0.8974662324939768,0.75,0.9741030092592592,0.0432479054717656,0.8,1.0,0.7016315906067363,1572.964008,5208.002190982109,f38641f35f26e923
A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,ablation_variant,focused,1024,0.0,0.0,0,4096,0.0,0.08,0.1,0,0.01,0.15,1.0,1532.726683,1537.7316532,1532.726683,1537.7316532,668.0904112634934,5344.723290107947,0.0,0.8974662324939768,0.75,0.9741030092592592,0.0432479054717656,0.8,1.0,0.7016315906067363,1532.726683,5344.723290107947,00cb862b5aa5bb7a
A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,ablation_variant,focused,1024,0.0,0.0,0,4096,0.02,0.06,0.1,0,0.01,0.15,1.0,1588.879104,1633.1174232,1588.879104,1633.1174232,644.4794933875598,5155.835947100479,0.0242718446601941,0.8974662324939768,0.75,0.9741030092592592,0.0432479054717656,0.8,1.0,0.7016315906067363,1588.879104,5155.835947100479,c18f06d8698d4785
A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,ablation_variant,focused,1024,0.0,0.0,0,4096,0.02,0.08,0.1,0,0.01,0.15,1.0,1652.881732,1673.7510391,1652.881732,1673.7510391,619.5240592083693,4956.192473666954,0.0245098039215686,0.8974662324939768,0.75,0.9741030092592592,0.0432479054717656,0.8,1.0,0.7016315906067363,1652.881732,4956.192473666954,6fb3a6e5b90ba5b6
A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,ablation_variant,focused,1024,0.0,0.0,0,4096,0.04,0.06,0.1,0,0.01,0.15,1.0,1621.125701,1665.2638259,1621.125701,1665.2638259,631.6598394364731,5053.278715491785,0.0247524752475247,0.8974662324939768,0.75,0.9741030092592592,0.0432479054717656,0.8,1.0,0.7016315906067363,1621.125701,5053.278715491785,4e30fff09dc57e1a
A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,ablation_variant,focused,1024,0.0,0.0,0,4096,0.04,0.08,0.1,0,0.01,0.15,1.0,1602.436229,1607.9786620999998,1602.436229,1607.9786620999998,639.0269899470676,5112.215919576541,0.0382775119617224,0.8974662324939768,0.75,0.9741030092592592,0.0432479054717656,0.8,1.0,0.7016315906067363,1602.436229,5112.215919576541,faca7fc347983534
B1_CLASSICAL,external_baseline,focused,128,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1652.694059,1933.3331246,1652.694059,1933.3331246,77.44930122000275,619.594409760022,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,1652.694059,619.594409760022,a31cc1c3f8f01e7d
B1_CLASSICAL,external_baseline,focused,128,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1652.427259,1822.2080353,1652.427259,1822.2080353,77.46180614174921,619.6944491339937,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,1652.427259,619.6944491339937,d4993d86913198bf
B1_CLASSICAL,external_baseline,focused,128,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,0.6666666666666666,1513.521462,1633.2609054,1513.521462,1633.2609054,77.73757951345809,621.9006361076647,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,1513.521462,621.9006361076647,76981e84664fd497
B1_CLASSICAL,external_baseline,focused,128,0.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,2117.9403,2160.6083937000003,2117.9403,2160.6083937000003,60.43607555888144,483.4886044710515,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,2117.9403,483.4886044710515,e35798b7d3ec8d5e
B1_CLASSICAL,external_baseline,focused,128,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1773.001757,1890.7484168,1563.001757,1680.7484168,72.19394989014667,577.5515991211734,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,1773.001757,577.5515991211734,55d33a568df973a5
B1_CLASSICAL,external_baseline,focused,128,30.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1977.356586,2427.4563258,1767.356586,2217.4563258,64.73288677735742,517.8630942188594,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,1977.356586,517.8630942188594,e671302a7c25283b
B1_CLASSICAL,external_baseline,focused,128,30.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,0.6666666666666666,1807.265221,1815.3626515,1597.265221,1605.3626515,70.47439973218054,563.7951978574444,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,1807.265221,563.7951978574444,9b4b726b701fb255
B1_CLASSICAL,external_baseline,focused,128,30.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1896.574008,2052.6214971,1686.574008,1842.6214971,67.49011610413254,539.9209288330603,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,1896.574008,539.9209288330603,972027f25bdd3af1
B1_CLASSICAL,external_baseline,focused,128,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1979.520408,2132.8521354,1559.520408,1712.8521354,64.6621269892965,517.297015914372,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,1979.520408,517.297015914372,2a9c7e375c3b1e5a
B1_CLASSICAL,external_baseline,focused,128,60.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,2093.262697,2543.4925039,1673.262697,2123.4925039,61.14856017997439,489.1884814397951,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,2093.262697,489.1884814397951,dbadef5249ff0ea5
B1_CLASSICAL,external_baseline,focused,128,60.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1997.198739,2064.1810284,1577.198739,1644.1810284,64.08976608111108,512.7181286488886,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,1997.198739,512.7181286488886,fb0d4ab87127402d
B1_CLASSICAL,external_baseline,focused,128,60.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,2093.10052,2506.5266143,1673.10052,2086.5266143,61.15329807476231,489.2263845980985,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,2093.10052,489.2263845980985,5ef9d77c6d7eeba2
B1_CLASSICAL,external_baseline,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1528.158155,1528.9245905,1528.158155,1528.9245905,670.087710914974,5360.701687319792,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,1528.158155,5360.701687319792,6f6c8b45ec93f476
B1_CLASSICAL,external_baseline,focused,1024,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,2120.544128,2136.8333657000003,2120.544128,2136.8333657000003,482.89492610832383,3863.159408866591,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,2120.544128,3863.159408866591,27ce4cae70d4f3ac
B1_CLASSICAL,external_baseline,focused,1024,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1524.80527,1541.2976152,1524.80527,1541.2976152,671.5611626919416,5372.489301535533,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,1524.80527,5372.489301535533,2f37dfb7fb10e09a
B1_CLASSICAL,external_baseline,focused,1024,0.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1624.178898,2129.0742531,1624.178898,2129.0742531,630.4724197937461,5043.779358349969,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,1624.178898,5043.779358349969,9940ad1e4317e73e
B1_CLASSICAL,external_baseline,focused,1024,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1802.075374,1829.7915562,1592.075374,1619.7915562,568.2337236133832,4545.869788907065,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,1802.075374,4545.869788907065,442d9d9c675fd147
B1_CLASSICAL,external_baseline,focused,1024,30.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1856.099571,1875.0268896,1646.099571,1665.0268896,551.6945405295825,4413.55632423666,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,1856.099571,4413.55632423666,5c4a8248da3e2734
B1_CLASSICAL,external_baseline,focused,1024,30.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1781.658177,1938.2005302,1571.658177,1728.2005302,574.7454889041828,4597.963911233463,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,1781.658177,4597.963911233463,ac63ace8f5e5a942
B1_CLASSICAL,external_baseline,focused,1024,30.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,2191.016227,2298.1256203,1981.016227,2088.1256203,467.3630379278793,3738.9043034230335,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,2191.016227,3738.9043034230335,c8412e9a9d3f68d8
B1_CLASSICAL,external_baseline,focused,1024,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1968.526367,2087.9645525,1548.526367,1667.9645525,520.1860727730857,4161.488582184686,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,1968.526367,4161.488582184686,747cc723fcf50c63
B1_CLASSICAL,external_baseline,focused,1024,60.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,2099.357998,42040.5976816,1679.357998,41620.5976816,487.7681657799844,3902.145326239875,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,2099.357998,3902.145326239875,1483df6d73980ab4
B1_CLASSICAL,external_baseline,focused,1024,60.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1934.050032,1989.2535327,1514.050032,1569.2535327,529.4588987137433,4235.671189709947,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,1934.050032,4235.671189709947,1f09dabebfd3832e
B1_CLASSICAL,external_baseline,focused,1024,60.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,2089.071294,2576.3893422,1669.071294,2156.3893422,490.1699635340449,3921.359708272359,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,2089.071294,3921.359708272359,cc78c77996ddf9b1
B1_CLASSICAL,external_baseline,focused,4096,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1559.508331,1579.6982443,1559.508331,1579.6982443,2626.4688162156413,21011.75052972513,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,1559.508331,21011.75052972513,28000d1cd70332ba
B1_CLASSICAL,external_baseline,focused,4096,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1709.945967,1742.8493991,1709.945967,1742.8493991,2395.397327780008,19163.17862224006,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,1709.945967,19163.17862224006,5b9e146d978788c9
B1_CLASSICAL,external_baseline,focused,4096,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1649.429201,1659.5937614,1649.429201,1659.5937614,2483.2833064412325,19866.26645152986,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,1649.429201,19866.26645152986,4fe994142f3a2656
B1_CLASSICAL,external_baseline,focused,4096,0.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1703.138732,2002.5761147,1703.138732,2002.5761147,2404.97143482261,19239.77147858088,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,1703.138732,19239.77147858088,806274276b76ea85
B1_CLASSICAL,external_baseline,focused,4096,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1752.661667,1822.3956335,1542.661667,1612.3956335,2337.0169366521554,18696.135493217243,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,1752.661667,18696.135493217243,781953fabf9d56cb
B1_CLASSICAL,external_baseline,focused,4096,30.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,2144.761368,2348.6660115,1934.761368,2138.6660115,1909.769572089756,15278.156576718047,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,2144.761368,15278.156576718047,bf433a2e1187f50e
B1_CLASSICAL,external_baseline,focused,4096,30.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1844.873786,1895.7732689,1634.873786,1685.7732689000002,2220.2060818918267,17761.648655134613,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,1844.873786,17761.648655134613,1153cde19827680f
B1_CLASSICAL,external_baseline,focused,4096,30.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1869.703052,1875.3477215,1659.703052,1665.3477215,2190.722208865496,17525.77767092397,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,1869.703052,17525.77767092397,5e6e9369c567346b
B1_CLASSICAL,external_baseline,focused,4096,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1953.713972,2008.6749956,1533.713972,1588.6749956,2096.5197867766487,16772.15829421319,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,1953.713972,16772.15829421319,9b679d751d7a68cc
B1_CLASSICAL,external_baseline,focused,4096,60.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,2120.445252,2252.5138017,1700.445252,1832.5138017,1931.669773665064,15453.358189320512,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,2120.445252,15453.358189320512,5c7f52c9a91a45b6
B1_CLASSICAL,external_baseline,focused,4096,60.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,2039.641715,2157.0509945,1619.641715,1737.0509945,2008.1958364927832,16065.566691942266,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,2039.641715,16065.566691942266,ec3a5066400447f6
B1_CLASSICAL,external_baseline,focused,4096,60.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,2148.809034,2587.1970711,1728.809034,2167.1970711,1906.1721796540064,15249.377437232051,,0.887684495869173,0.75,0.9845558449074072,0.0353260869565217,1.0,0.9814814814814816,0.7382437921687828,2148.809034,15249.377437232051,5bed06fd28bca5e6
B2_MINIMAL_PQC,external_baseline,focused,128,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1508.766457,1641.3502648,1508.766457,1641.3502648,84.83751703660788,678.700136292863,,0.8840988477144174,0.75,0.9915726273148148,0.0278576879548581,1.0,0.9814814814814816,0.7369062176908723,1508.766457,678.700136292863,a31cc1c3f8f01e7d
B2_MINIMAL_PQC,external_baseline,focused,128,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1627.000039,1647.637165,1627.000039,1647.637165,78.67240131024975,629.379210481998,,0.8840988477144174,0.75,0.9915726273148148,0.0278576879548581,1.0,0.9814814814814816,0.7369062176908723,1627.000039,629.379210481998,d4993d86913198bf
B2_MINIMAL_PQC,external_baseline,focused,128,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1625.911022,1639.6625720000002,1625.911022,1639.6625720000002,78.72509520388749,629.8007616310999,,0.8840988477144174,0.75,0.9915726273148148,0.0278576879548581,1.0,0.9814814814814816,0.7369062176908723,1625.911022,629.8007616310999,76981e84664fd497
B2_MINIMAL_PQC,external_baseline,focused,128,0.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,0.6666666666666666,1645.101209,1658.6055614,1645.101209,1658.6055614,77.10350816775684,616.8280653420547,,0.8840988477144174,0.75,0.9915726273148148,0.0278576879548581,1.0,0.9814814814814816,0.7369062176908723,1645.101209,616.8280653420547,e35798b7d3ec8d5e
B2_MINIMAL_PQC,external_baseline,focused,128,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1749.634989,1768.5476295,1539.634989,1558.5476295,73.1581162955355,585.264930364284,,0.8840988477144174,0.75,0.9915726273148148,0.0278576879548581,1.0,0.9814814814814816,0.7369062176908723,1749.634989,585.264930364284,55d33a568df973a5
B2_MINIMAL_PQC,external_baseline,focused,128,30.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,2288.760664,2370.7267537,2078.760664,2160.7267537,55.92546307410674,447.4037045928539,,0.8840988477144174,0.75,0.9915726273148148,0.0278576879548581,1.0,0.9814814814814816,0.7369062176908723,2288.760664,447.4037045928539,e671302a7c25283b
B2_MINIMAL_PQC,external_baseline,focused,128,30.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1829.171458,1833.5196505,1619.171458,1623.5196505,69.97703765832541,559.8163012666033,,0.8840988477144174,0.75,0.9915726273148148,0.0278576879548581,1.0,0.9814814814814816,0.7369062176908723,1829.171458,559.8163012666033,9b4b726b701fb255
B2_MINIMAL_PQC,external_baseline,focused,128,30.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,1.0,1823.552544,1840.7757765,1613.552544,1630.7757765,70.19265796379487,561.541263710359,,0.8840988477144174,0.75,0.9915726273148148,0.0278576879548581,1.0,0.9814814814814816,0.7369062176908723,1823.552544,561.541263710359,972027f25bdd3af1
